country_iso3,year,source,event_category,event_subtype,title,summary,mechanism,policy_direction,confidence,tags,url
KNA,2003,un_wpp,abortion,legal_grounds,Abortion policy changed,"Legal grounds for abortion changed from '1,2,3' to '1,2,3,4'.",This may affect legal access to abortion and reproductive autonomy.,expansive,0.8,"[""abortion_grounds"", ""abortion""]",
KNA,2011,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Minor concern' to 'Major concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
LCA,2007,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
LCA,2007,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
LCA,2003,un_wpp,abortion,legal_grounds,Abortion policy changed,"Legal grounds for abortion changed from '1,2,3' to '1,2,3,4'.",This may affect legal access to abortion and reproductive autonomy.,expansive,0.8,"[""abortion_grounds"", ""abortion""]",
VCT,2005,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
VCT,2005,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
VCT,2001,un_wpp,abortion,legal_grounds,Abortion policy changed,"Legal grounds for abortion changed from '1,2,3,4,5' to '1,2,3,4,5,6'.",This may affect legal access to abortion and reproductive autonomy.,expansive,0.8,"[""abortion_grounds"", ""abortion""]",
WSM,2005,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Minor concern' to 'Major concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
STP,1986,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
STP,1996,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Maintain' to 'No intervention'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
STP,2011,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Lower'.,This may affect how the state approaches fertility trends and demographic goals.,anti_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
STP,1996,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too high'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
STP,1986,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'No support' to 'Direct support'.,This may affect access to family planning services and reproductive choices.,expansive,0.8,"[""family_planning_support"", ""family_planning""]",
STP,2007,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Not a concern' to 'Minor concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
STP,2011,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Minor concern' to 'Major concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
SAU,2001,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Maintain' to 'Raise'.,This may affect how the state approaches fertility trends and demographic goals.,pro_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SAU,2007,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Raise' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SAU,2009,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Maintain' to 'No intervention'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SAU,2013,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Raise'.,This may affect how the state approaches fertility trends and demographic goals.,pro_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SAU,2001,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Limits' to 'Indirect support'.,This may affect access to family planning services and reproductive choices.,unknown,0.8,"[""family_planning_support"", ""family_planning""]",
SAU,2009,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Indirect support' to 'No support'.,This may affect access to family planning services and reproductive choices.,restrictive,0.8,"[""family_planning_support"", ""family_planning""]",
SAU,2001,un_wpp,abortion,legal_grounds,Abortion policy changed,"Legal grounds for abortion changed from '1,2' to '1,2,3'.",This may affect legal access to abortion and reproductive autonomy.,expansive,0.8,"[""abortion_grounds"", ""abortion""]",
SAU,2013,un_wpp,gender_reproductive_rights,domestic_violence_policy,Domestic violence policy changed,"Domestic violence policy changed from '2' to '1,2'.",This may reflect broader reproductive rights and protection policies.,unknown,0.8,"[""domestic_violence_policies"", ""gender_reproductive_rights""]",
SAU,2009,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Major concern' to 'Not a concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
SAU,2009,un_wpp,reproductive_health,adolescent_fertility_policy,Adolescent fertility policy changed,Policies to reduce adolescent fertility changed from 'Yes' to 'No'.,This may affect reproductive health interventions targeting adolescents.,unknown,0.8,"[""policies_reduce_adolescent_fertility"", ""reproductive_health""]",
SEN,1986,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Lower'.,This may affect how the state approaches fertility trends and demographic goals.,anti_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SEN,1986,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'No support' to 'Direct support'.,This may affect access to family planning services and reproductive choices.,expansive,0.8,"[""family_planning_support"", ""family_planning""]",
SRB,2011,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Minor concern' to 'Major concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
SRB,2009,un_wpp,reproductive_health,adolescent_fertility_policy,Adolescent fertility policy changed,Policies to reduce adolescent fertility changed from 'No' to 'Yes'.,This may affect reproductive health interventions targeting adolescents.,unknown,0.8,"[""policies_reduce_adolescent_fertility"", ""reproductive_health""]",
SYC,2005,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'No intervention'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SYC,2005,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
SLE,1996,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Lower'.,This may affect how the state approaches fertility trends and demographic goals.,anti_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SLE,1986,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Direct support' to 'Indirect support'.,This may affect access to family planning services and reproductive choices.,restrictive,0.8,"[""family_planning_support"", ""family_planning""]",
SLE,2009,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Indirect support' to 'Direct support'.,This may affect access to family planning services and reproductive choices.,expansive,0.8,"[""family_planning_support"", ""family_planning""]",
SGP,1986,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Raise'.,This may affect how the state approaches fertility trends and demographic goals.,pro_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SGP,1986,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too low'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
SVK,2011,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Not a concern' to 'Minor concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
SVK,2011,un_wpp,reproductive_health,adolescent_fertility_policy,Adolescent fertility policy changed,Policies to reduce adolescent fertility changed from 'No' to 'Yes'.,This may affect reproductive health interventions targeting adolescents.,unknown,0.8,"[""policies_reduce_adolescent_fertility"", ""reproductive_health""]",
SVN,2001,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too low' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
SVN,2003,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too low'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
SVN,2005,un_wpp,reproductive_health,adolescent_fertility_policy,Adolescent fertility policy changed,Policies to reduce adolescent fertility changed from 'No' to 'Yes'.,This may affect reproductive health interventions targeting adolescents.,unknown,0.8,"[""policies_reduce_adolescent_fertility"", ""reproductive_health""]",
SLB,1996,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Lower'.,This may affect how the state approaches fertility trends and demographic goals.,anti_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SLB,2005,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Direct support' to 'No support'.,This may affect access to family planning services and reproductive choices.,restrictive,0.8,"[""family_planning_support"", ""family_planning""]",
SLB,2007,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'No support' to 'Indirect support'.,This may affect access to family planning services and reproductive choices.,expansive,0.8,"[""family_planning_support"", ""family_planning""]",
SLB,2011,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Indirect support' to 'Direct support'.,This may affect access to family planning services and reproductive choices.,expansive,0.8,"[""family_planning_support"", ""family_planning""]",
SLB,2013,un_wpp,gender_reproductive_rights,domestic_violence_policy,Domestic violence policy changed,"Domestic violence policy changed from '1,2' to '2'.",This may reflect broader reproductive rights and protection policies.,unknown,0.8,"[""domestic_violence_policies"", ""gender_reproductive_rights""]",
SLB,2011,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Minor concern' to 'Major concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
ZAF,2005,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
ZAF,2005,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
ESP,2005,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Raise'.,This may affect how the state approaches fertility trends and demographic goals.,pro_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
ESP,2001,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too low'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
ESP,1986,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Limits' to 'Direct support'.,This may affect access to family planning services and reproductive choices.,unknown,0.8,"[""family_planning_support"", ""family_planning""]",
ESP,2005,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Direct support' to 'Indirect support'.,This may affect access to family planning services and reproductive choices.,restrictive,0.8,"[""family_planning_support"", ""family_planning""]",
ESP,2011,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Indirect support' to 'Direct support'.,This may affect access to family planning services and reproductive choices.,expansive,0.8,"[""family_planning_support"", ""family_planning""]",
ESP,2011,un_wpp,abortion,legal_grounds,Abortion policy changed,"Legal grounds for abortion changed from '1,2,3,4,5' to '1,2,3,4,5,6,7'.",This may affect legal access to abortion and reproductive autonomy.,expansive,0.8,"[""abortion_grounds"", ""abortion""]",
ESP,2005,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Major concern' to 'Minor concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
LKA,2005,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
LKA,2001,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
SUR,2005,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SUR,1986,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'No support' to 'Direct support'.,This may affect access to family planning services and reproductive choices.,expansive,0.8,"[""family_planning_support"", ""family_planning""]",
SUR,2005,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Direct support' to 'Indirect support'.,This may affect access to family planning services and reproductive choices.,restrictive,0.8,"[""family_planning_support"", ""family_planning""]",
SUR,2003,un_wpp,reproductive_health,adolescent_fertility_policy,Adolescent fertility policy changed,Policies to reduce adolescent fertility changed from 'No' to 'Yes'.,This may affect reproductive health interventions targeting adolescents.,unknown,0.8,"[""policies_reduce_adolescent_fertility"", ""reproductive_health""]",
SWZ,2005,un_wpp,abortion,legal_grounds,Abortion policy changed,"Legal grounds for abortion changed from '1' to '1,2,3,5'.",This may affect legal access to abortion and reproductive autonomy.,expansive,0.8,"[""abortion_grounds"", ""abortion""]",
SWZ,2011,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Minor concern' to 'Major concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
SWE,2011,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Raise'.,This may affect how the state approaches fertility trends and demographic goals.,pro_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SWE,1986,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too low'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
SWE,1996,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too low' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
CHE,1996,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too low'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
CHE,2009,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too low' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
CHE,1996,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Indirect support' to 'No support'.,This may affect access to family planning services and reproductive choices.,restrictive,0.8,"[""family_planning_support"", ""family_planning""]",
CHE,2005,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'No support' to 'Indirect support'.,This may affect access to family planning services and reproductive choices.,expansive,0.8,"[""family_planning_support"", ""family_planning""]",
CHE,2009,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Indirect support' to 'No support'.,This may affect access to family planning services and reproductive choices.,restrictive,0.8,"[""family_planning_support"", ""family_planning""]",
CHE,2003,un_wpp,abortion,legal_grounds,Abortion policy changed,"Legal grounds for abortion changed from '1,2,3' to '1,2,3,4,5,6,7'.",This may affect legal access to abortion and reproductive autonomy.,expansive,0.8,"[""abortion_grounds"", ""abortion""]",
SYR,2009,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Lower'.,This may affect how the state approaches fertility trends and demographic goals.,anti_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
SYR,2007,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too high'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
SYR,2009,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
SYR,2011,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too high'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
TJK,2001,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'No intervention'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
TJK,2003,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Lower'.,This may affect how the state approaches fertility trends and demographic goals.,anti_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
TJK,2013,un_wpp,gender_reproductive_rights,domestic_violence_policy,Domestic violence policy changed,"Domestic violence policy changed from '2' to '1,2'.",This may reflect broader reproductive rights and protection policies.,unknown,0.8,"[""domestic_violence_policies"", ""gender_reproductive_rights""]",
TJK,2003,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Not a concern' to 'Minor concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
TJK,2003,un_wpp,reproductive_health,adolescent_fertility_policy,Adolescent fertility policy changed,Policies to reduce adolescent fertility changed from 'No' to 'Yes'.,This may affect reproductive health interventions targeting adolescents.,unknown,0.8,"[""policies_reduce_adolescent_fertility"", ""reproductive_health""]",
THA,2001,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
THA,2011,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Maintain' to 'Raise'.,This may affect how the state approaches fertility trends and demographic goals.,pro_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
THA,2001,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
THA,2011,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too low'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
THA,2001,un_wpp,abortion,legal_grounds,Abortion policy changed,"Legal grounds for abortion changed from '1,2,4,5' to '1,2,3,4'.",This may affect legal access to abortion and reproductive autonomy.,unknown,0.8,"[""abortion_grounds"", ""abortion""]",
THA,2009,un_wpp,abortion,legal_grounds,Abortion policy changed,"Legal grounds for abortion changed from '1,2,3,4' to '1,2,3,4,5'.",This may affect legal access to abortion and reproductive autonomy.,expansive,0.8,"[""abortion_grounds"", ""abortion""]",
MKD,2003,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'No intervention'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
MKD,2009,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Raise'.,This may affect how the state approaches fertility trends and demographic goals.,pro_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
MKD,2003,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
MKD,2009,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too low'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
TLS,2011,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Lower'.,This may affect how the state approaches fertility trends and demographic goals.,anti_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
TLS,2005,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too high'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
TGO,1986,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'No intervention' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
TGO,2005,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Maintain' to 'Lower'.,This may affect how the state approaches fertility trends and demographic goals.,anti_natal,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
TGO,2005,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Satisfactory' to 'Too high'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
TGO,1986,un_wpp,family_planning,government_support,Family planning support changed,Family planning support changed from 'Indirect support' to 'Direct support'.,This may affect access to family planning services and reproductive choices.,expansive,0.8,"[""family_planning_support"", ""family_planning""]",
TGO,2007,un_wpp,abortion,legal_grounds,Abortion policy changed,"Legal grounds for abortion changed from '1' to '1,2,4,5'.",This may affect legal access to abortion and reproductive autonomy.,expansive,0.8,"[""abortion_grounds"", ""abortion""]",
TGO,2013,un_wpp,gender_reproductive_rights,domestic_violence_policy,Domestic violence policy changed,Domestic violence policy changed from 'Neither' to '2'.,This may reflect broader reproductive rights and protection policies.,unknown,0.8,"[""domestic_violence_policies"", ""gender_reproductive_rights""]",
TGO,2005,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Major concern' to 'Minor concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
TGO,2011,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Minor concern' to 'Major concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
TGO,2003,un_wpp,reproductive_health,adolescent_fertility_policy,Adolescent fertility policy changed,Policies to reduce adolescent fertility changed from 'No' to 'Yes'.,This may affect reproductive health interventions targeting adolescents.,unknown,0.8,"[""policies_reduce_adolescent_fertility"", ""reproductive_health""]",
TON,1996,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
TON,1996,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
TON,2011,un_wpp,reproductive_health,adolescent_fertility_policy,Adolescent fertility policy changed,Policies to reduce adolescent fertility changed from 'No' to 'Yes'.,This may affect reproductive health interventions targeting adolescents.,unknown,0.8,"[""policies_reduce_adolescent_fertility"", ""reproductive_health""]",
TTO,2003,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
TTO,2003,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
TUN,2005,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
TUN,2001,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Not a concern' to 'Minor concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
TUN,2005,un_wpp,reproductive_health,adolescent_fertility_concern,Concern about adolescent fertility changed,Concern about adolescent fertility changed from 'Minor concern' to 'Not a concern'.,This may influence reproductive health priorities for adolescents.,unknown,0.8,"[""concern_about_adolescent_fertility"", ""reproductive_health""]",
TUN,2001,un_wpp,reproductive_health,adolescent_fertility_policy,Adolescent fertility policy changed,Policies to reduce adolescent fertility changed from 'No' to 'Yes'.,This may affect reproductive health interventions targeting adolescents.,unknown,0.8,"[""policies_reduce_adolescent_fertility"", ""reproductive_health""]",
TUN,2005,un_wpp,reproductive_health,adolescent_fertility_policy,Adolescent fertility policy changed,Policies to reduce adolescent fertility changed from 'Yes' to 'No'.,This may affect reproductive health interventions targeting adolescents.,unknown,0.8,"[""policies_reduce_adolescent_fertility"", ""reproductive_health""]",
TUR,2005,un_wpp,population_policy,official_orientation,Population policy orientation changed,Population policy orientation changed from 'Lower' to 'Maintain'.,This may affect how the state approaches fertility trends and demographic goals.,neutral,0.8,"[""policy_on_fertility_level"", ""population_policy""]",
TUR,2005,un_wpp,population_policy,government_view,Government view on fertility level changed,Government view on fertility level changed from 'Too high' to 'Satisfactory'.,This may reflect a shift in how fertility trends are evaluated by the government.,unknown,0.8,"[""view_on_fertility_level"", ""population_policy""]",
